ISim log file
Running: C:\Users\Yoyo\Desktop\ALU\ALU\ALU_tb_isim_beh.exe -intstyle ise -gui -tclbatch isim.cmd -wdb C:/Users/Yoyo/Desktop/ALU/ALU/ALU_tb_isim_beh.wdb 
ISim P.20131013 (signature 0x7708f090)
WARNING: A WEBPACK license was found.
WARNING: Please use Xilinx License Configuration Manager to check out a full ISim license.
WARNING: ISim will run in Lite mode. Please refer to the ISim documentation for more information on the differences between the Lite and the Full version.
This is a Lite version of ISim.
Time resolution is 1 ps
# onerror resume
# wave add /
# run 1000 ns
Simulator is doing circuit initialization process.
Finished circuit initialization process.
Sel=000, A=3, B=2, Y=05 (Add A and B)
Sel=001, A=3, B=2, Y=06 (Multiply A by 2 (A + A))
Sel=010, A=3, B=2, Y=04 (Increment A by 1)
Sel=011, A=3, B=2, Y=05 (Increment A by 2)
Sel=100, A=3, B=2, Y=1c (Bit-Wise invert A)
Sel=101, A=3, B=2, Y=02 (Bit-Wise AND A and B)
Sel=110, A=3, B=2, Y=03 (Bit-Wise OR A and B)
Sel=111, A=3, B=2, Y=01 (Bit-Wise XOR A and B)
Sel=000, A=3, B=3, Y=06 (Add A and B)
Sel=001, A=3, B=3, Y=06 (Multiply A by 2 (A + A))
Sel=010, A=3, B=3, Y=04 (Increment A by 1)
Sel=011, A=3, B=3, Y=05 (Increment A by 2)
Sel=100, A=3, B=3, Y=1c (Bit-Wise invert A)
Sel=101, A=3, B=3, Y=03 (Bit-Wise AND A and B)
Sel=110, A=3, B=3, Y=03 (Bit-Wise OR A and B)
Sel=111, A=3, B=3, Y=00 (Bit-Wise XOR A and B)
Sel=000, A=3, B=4, Y=07 (Add A and B)
Sel=001, A=3, B=4, Y=06 (Multiply A by 2 (A + A))
Sel=010, A=3, B=4, Y=04 (Increment A by 1)
Sel=011, A=3, B=4, Y=05 (Increment A by 2)
Sel=100, A=3, B=4, Y=1c (Bit-Wise invert A)
Sel=101, A=3, B=4, Y=00 (Bit-Wise AND A and B)
Sel=110, A=3, B=4, Y=07 (Bit-Wise OR A and B)
Sel=111, A=3, B=4, Y=07 (Bit-Wise XOR A and B)
Sel=000, A=3, B=5, Y=08 (Add A and B)
Sel=001, A=3, B=5, Y=06 (Multiply A by 2 (A + A))
Sel=010, A=3, B=5, Y=04 (Increment A by 1)
Sel=011, A=3, B=5, Y=05 (Increment A by 2)
Sel=100, A=3, B=5, Y=1c (Bit-Wise invert A)
Sel=101, A=3, B=5, Y=01 (Bit-Wise AND A and B)
Sel=110, A=3, B=5, Y=07 (Bit-Wise OR A and B)
Sel=111, A=3, B=5, Y=06 (Bit-Wise XOR A and B)
Sel=000, A=3, B=6, Y=09 (Add A and B)
Sel=001, A=3, B=6, Y=06 (Multiply A by 2 (A + A))
Sel=010, A=3, B=6, Y=04 (Increment A by 1)
Sel=011, A=3, B=6, Y=05 (Increment A by 2)
Sel=100, A=3, B=6, Y=1c (Bit-Wise invert A)
Sel=101, A=3, B=6, Y=02 (Bit-Wise AND A and B)
Sel=110, A=3, B=6, Y=07 (Bit-Wise OR A and B)
Sel=111, A=3, B=6, Y=05 (Bit-Wise XOR A and B)
Sel=000, A=3, B=7, Y=0a (Add A and B)
Sel=001, A=3, B=7, Y=06 (Multiply A by 2 (A + A))
Sel=010, A=3, B=7, Y=04 (Increment A by 1)
Sel=011, A=3, B=7, Y=05 (Increment A by 2)
Sel=100, A=3, B=7, Y=1c (Bit-Wise invert A)
Sel=101, A=3, B=7, Y=03 (Bit-Wise AND A and B)
Sel=110, A=3, B=7, Y=07 (Bit-Wise OR A and B)
Sel=111, A=3, B=7, Y=04 (Bit-Wise XOR A and B)
Sel=000, A=3, B=8, Y=0b (Add A and B)
Sel=001, A=3, B=8, Y=06 (Multiply A by 2 (A + A))
Sel=010, A=3, B=8, Y=04 (Increment A by 1)
Sel=011, A=3, B=8, Y=05 (Increment A by 2)
Sel=100, A=3, B=8, Y=1c (Bit-Wise invert A)
Sel=101, A=3, B=8, Y=00 (Bit-Wise AND A and B)
Sel=110, A=3, B=8, Y=0b (Bit-Wise OR A and B)
Sel=111, A=3, B=8, Y=0b (Bit-Wise XOR A and B)
Sel=000, A=3, B=9, Y=0c (Add A and B)
Sel=001, A=3, B=9, Y=06 (Multiply A by 2 (A + A))
Sel=010, A=3, B=9, Y=04 (Increment A by 1)
Sel=011, A=3, B=9, Y=05 (Increment A by 2)
Sel=100, A=3, B=9, Y=1c (Bit-Wise invert A)
Sel=101, A=3, B=9, Y=01 (Bit-Wise AND A and B)
Sel=110, A=3, B=9, Y=0b (Bit-Wise OR A and B)
Sel=111, A=3, B=9, Y=0a (Bit-Wise XOR A and B)
Sel=000, A=3, B=a, Y=0d (Add A and B)
Sel=001, A=3, B=a, Y=06 (Multiply A by 2 (A + A))
Sel=010, A=3, B=a, Y=04 (Increment A by 1)
Sel=011, A=3, B=a, Y=05 (Increment A by 2)
Sel=100, A=3, B=a, Y=1c (Bit-Wise invert A)
Sel=101, A=3, B=a, Y=02 (Bit-Wise AND A and B)
Sel=110, A=3, B=a, Y=0b (Bit-Wise OR A and B)
Sel=111, A=3, B=a, Y=09 (Bit-Wise XOR A and B)
Sel=000, A=3, B=b, Y=0e (Add A and B)
Sel=001, A=3, B=b, Y=06 (Multiply A by 2 (A + A))
Sel=010, A=3, B=b, Y=04 (Increment A by 1)
Sel=011, A=3, B=b, Y=05 (Increment A by 2)
Sel=100, A=3, B=b, Y=1c (Bit-Wise invert A)
Sel=101, A=3, B=b, Y=03 (Bit-Wise AND A and B)
Sel=110, A=3, B=b, Y=0b (Bit-Wise OR A and B)
Sel=111, A=3, B=b, Y=08 (Bit-Wise XOR A and B)
Sel=000, A=3, B=c, Y=0f (Add A and B)
Sel=001, A=3, B=c, Y=06 (Multiply A by 2 (A + A))
Sel=010, A=3, B=c, Y=04 (Increment A by 1)
Sel=011, A=3, B=c, Y=05 (Increment A by 2)
Sel=100, A=3, B=c, Y=1c (Bit-Wise invert A)
Sel=101, A=3, B=c, Y=00 (Bit-Wise AND A and B)
Sel=110, A=3, B=c, Y=0f (Bit-Wise OR A and B)
Sel=111, A=3, B=c, Y=0f (Bit-Wise XOR A and B)
Sel=000, A=3, B=d, Y=10 (Add A and B)
Sel=001, A=3, B=d, Y=06 (Multiply A by 2 (A + A))
Sel=010, A=3, B=d, Y=04 (Increment A by 1)
Sel=011, A=3, B=d, Y=05 (Increment A by 2)
Sel=100, A=3, B=d, Y=1c (Bit-Wise invert A)
Sel=101, A=3, B=d, Y=01 (Bit-Wise AND A and B)
Sel=110, A=3, B=d, Y=0f (Bit-Wise OR A and B)
Sel=111, A=3, B=d, Y=0e (Bit-Wise XOR A and B)
Sel=000, A=3, B=e, Y=11 (Add A and B)
Sel=001, A=3, B=e, Y=06 (Multiply A by 2 (A + A))
Sel=010, A=3, B=e, Y=04 (Increment A by 1)
Sel=011, A=3, B=e, Y=05 (Increment A by 2)
Sel=100, A=3, B=e, Y=1c (Bit-Wise invert A)
Sel=101, A=3, B=e, Y=02 (Bit-Wise AND A and B)
Sel=110, A=3, B=e, Y=0f (Bit-Wise OR A and B)
Sel=111, A=3, B=e, Y=0d (Bit-Wise XOR A and B)
Sel=000, A=3, B=f, Y=12 (Add A and B)
Sel=001, A=3, B=f, Y=06 (Multiply A by 2 (A + A))
Sel=010, A=3, B=f, Y=04 (Increment A by 1)
Sel=011, A=3, B=f, Y=05 (Increment A by 2)
Sel=100, A=3, B=f, Y=1c (Bit-Wise invert A)
Sel=101, A=3, B=f, Y=03 (Bit-Wise AND A and B)
Sel=110, A=3, B=f, Y=0f (Bit-Wise OR A and B)
Sel=111, A=3, B=f, Y=0c (Bit-Wise XOR A and B)
Sel=000, A=4, B=0, Y=04 (Add A and B)
Sel=001, A=4, B=0, Y=08 (Multiply A by 2 (A + A))
Sel=010, A=4, B=0, Y=05 (Increment A by 1)
Sel=011, A=4, B=0, Y=06 (Increment A by 2)
Sel=100, A=4, B=0, Y=1b (Bit-Wise invert A)
Sel=101, A=4, B=0, Y=00 (Bit-Wise AND A and B)
Sel=110, A=4, B=0, Y=04 (Bit-Wise OR A and B)
Sel=111, A=4, B=0, Y=04 (Bit-Wise XOR A and B)
Sel=000, A=4, B=1, Y=05 (Add A and B)
Sel=001, A=4, B=1, Y=08 (Multiply A by 2 (A + A))
Sel=010, A=4, B=1, Y=05 (Increment A by 1)
Sel=011, A=4, B=1, Y=06 (Increment A by 2)
Sel=100, A=4, B=1, Y=1b (Bit-Wise invert A)
Sel=101, A=4, B=1, Y=00 (Bit-Wise AND A and B)
Sel=110, A=4, B=1, Y=05 (Bit-Wise OR A and B)
Sel=111, A=4, B=1, Y=05 (Bit-Wise XOR A and B)
Sel=000, A=4, B=2, Y=06 (Add A and B)
Sel=001, A=4, B=2, Y=08 (Multiply A by 2 (A + A))
Sel=010, A=4, B=2, Y=05 (Increment A by 1)
Sel=011, A=4, B=2, Y=06 (Increment A by 2)
Sel=100, A=4, B=2, Y=1b (Bit-Wise invert A)
Sel=101, A=4, B=2, Y=00 (Bit-Wise AND A and B)
Sel=110, A=4, B=2, Y=06 (Bit-Wise OR A and B)
Sel=111, A=4, B=2, Y=06 (Bit-Wise XOR A and B)
Sel=000, A=4, B=3, Y=07 (Add A and B)
Sel=001, A=4, B=3, Y=08 (Multiply A by 2 (A + A))
Sel=010, A=4, B=3, Y=05 (Increment A by 1)
Sel=011, A=4, B=3, Y=06 (Increment A by 2)
Sel=100, A=4, B=3, Y=1b (Bit-Wise invert A)
Sel=101, A=4, B=3, Y=00 (Bit-Wise AND A and B)
Sel=110, A=4, B=3, Y=07 (Bit-Wise OR A and B)
Sel=111, A=4, B=3, Y=07 (Bit-Wise XOR A and B)
Sel=000, A=4, B=4, Y=08 (Add A and B)
Sel=001, A=4, B=4, Y=08 (Multiply A by 2 (A + A))
Sel=010, A=4, B=4, Y=05 (Increment A by 1)
Sel=011, A=4, B=4, Y=06 (Increment A by 2)
Sel=100, A=4, B=4, Y=1b (Bit-Wise invert A)
Sel=101, A=4, B=4, Y=04 (Bit-Wise AND A and B)
Sel=110, A=4, B=4, Y=04 (Bit-Wise OR A and B)
Sel=111, A=4, B=4, Y=00 (Bit-Wise XOR A and B)
Sel=000, A=4, B=5, Y=09 (Add A and B)
Sel=001, A=4, B=5, Y=08 (Multiply A by 2 (A + A))
Sel=010, A=4, B=5, Y=05 (Increment A by 1)
Sel=011, A=4, B=5, Y=06 (Increment A by 2)
Sel=100, A=4, B=5, Y=1b (Bit-Wise invert A)
Sel=101, A=4, B=5, Y=04 (Bit-Wise AND A and B)
Sel=110, A=4, B=5, Y=05 (Bit-Wise OR A and B)
Sel=111, A=4, B=5, Y=01 (Bit-Wise XOR A and B)
Sel=000, A=4, B=6, Y=0a (Add A and B)
Sel=001, A=4, B=6, Y=08 (Multiply A by 2 (A + A))
Sel=010, A=4, B=6, Y=05 (Increment A by 1)
Sel=011, A=4, B=6, Y=06 (Increment A by 2)
Sel=100, A=4, B=6, Y=1b (Bit-Wise invert A)
Sel=101, A=4, B=6, Y=04 (Bit-Wise AND A and B)
Sel=110, A=4, B=6, Y=06 (Bit-Wise OR A and B)
Sel=111, A=4, B=6, Y=02 (Bit-Wise XOR A and B)
Sel=000, A=4, B=7, Y=0b (Add A and B)
Sel=001, A=4, B=7, Y=08 (Multiply A by 2 (A + A))
Sel=010, A=4, B=7, Y=05 (Increment A by 1)
Sel=011, A=4, B=7, Y=06 (Increment A by 2)
Sel=100, A=4, B=7, Y=1b (Bit-Wise invert A)
Sel=101, A=4, B=7, Y=04 (Bit-Wise AND A and B)
Sel=110, A=4, B=7, Y=07 (Bit-Wise OR A and B)
Sel=111, A=4, B=7, Y=03 (Bit-Wise XOR A and B)
Sel=000, A=4, B=8, Y=0c (Add A and B)
Sel=001, A=4, B=8, Y=08 (Multiply A by 2 (A + A))
Sel=010, A=4, B=8, Y=05 (Increment A by 1)
Sel=011, A=4, B=8, Y=06 (Increment A by 2)
Sel=100, A=4, B=8, Y=1b (Bit-Wise invert A)
Sel=101, A=4, B=8, Y=00 (Bit-Wise AND A and B)
Sel=110, A=4, B=8, Y=0c (Bit-Wise OR A and B)
Sel=111, A=4, B=8, Y=0c (Bit-Wise XOR A and B)
Sel=000, A=4, B=9, Y=0d (Add A and B)
Sel=001, A=4, B=9, Y=08 (Multiply A by 2 (A + A))
Sel=010, A=4, B=9, Y=05 (Increment A by 1)
Sel=011, A=4, B=9, Y=06 (Increment A by 2)
Sel=100, A=4, B=9, Y=1b (Bit-Wise invert A)
Sel=101, A=4, B=9, Y=00 (Bit-Wise AND A and B)
Sel=110, A=4, B=9, Y=0d (Bit-Wise OR A and B)
Sel=111, A=4, B=9, Y=0d (Bit-Wise XOR A and B)
Sel=000, A=4, B=a, Y=0e (Add A and B)
Sel=001, A=4, B=a, Y=08 (Multiply A by 2 (A + A))
Sel=010, A=4, B=a, Y=05 (Increment A by 1)
Sel=011, A=4, B=a, Y=06 (Increment A by 2)
Sel=100, A=4, B=a, Y=1b (Bit-Wise invert A)
Sel=101, A=4, B=a, Y=00 (Bit-Wise AND A and B)
Sel=110, A=4, B=a, Y=0e (Bit-Wise OR A and B)
Sel=111, A=4, B=a, Y=0e (Bit-Wise XOR A and B)
Sel=000, A=4, B=b, Y=0f (Add A and B)
Sel=001, A=4, B=b, Y=08 (Multiply A by 2 (A + A))
Sel=010, A=4, B=b, Y=05 (Increment A by 1)
Sel=011, A=4, B=b, Y=06 (Increment A by 2)
Sel=100, A=4, B=b, Y=1b (Bit-Wise invert A)
Sel=101, A=4, B=b, Y=00 (Bit-Wise AND A and B)
Sel=110, A=4, B=b, Y=0f (Bit-Wise OR A and B)
Sel=111, A=4, B=b, Y=0f (Bit-Wise XOR A and B)
Sel=000, A=4, B=c, Y=10 (Add A and B)
Sel=001, A=4, B=c, Y=08 (Multiply A by 2 (A + A))
Sel=010, A=4, B=c, Y=05 (Increment A by 1)
Sel=011, A=4, B=c, Y=06 (Increment A by 2)
Sel=100, A=4, B=c, Y=1b (Bit-Wise invert A)
Sel=101, A=4, B=c, Y=04 (Bit-Wise AND A and B)
Sel=110, A=4, B=c, Y=0c (Bit-Wise OR A and B)
Sel=111, A=4, B=c, Y=08 (Bit-Wise XOR A and B)
Sel=000, A=4, B=d, Y=11 (Add A and B)
Sel=001, A=4, B=d, Y=08 (Multiply A by 2 (A + A))
Sel=010, A=4, B=d, Y=05 (Increment A by 1)
Sel=011, A=4, B=d, Y=06 (Increment A by 2)
Sel=100, A=4, B=d, Y=1b (Bit-Wise invert A)
Sel=101, A=4, B=d, Y=04 (Bit-Wise AND A and B)
Sel=110, A=4, B=d, Y=0d (Bit-Wise OR A and B)
Sel=111, A=4, B=d, Y=09 (Bit-Wise XOR A and B)
Sel=000, A=4, B=e, Y=12 (Add A and B)
Sel=001, A=4, B=e, Y=08 (Multiply A by 2 (A + A))
Sel=010, A=4, B=e, Y=05 (Increment A by 1)
Sel=011, A=4, B=e, Y=06 (Increment A by 2)
Sel=100, A=4, B=e, Y=1b (Bit-Wise invert A)
Sel=101, A=4, B=e, Y=04 (Bit-Wise AND A and B)
Sel=110, A=4, B=e, Y=0e (Bit-Wise OR A and B)
Sel=111, A=4, B=e, Y=0a (Bit-Wise XOR A and B)
Sel=000, A=4, B=f, Y=13 (Add A and B)
Sel=001, A=4, B=f, Y=08 (Multiply A by 2 (A + A))
Sel=010, A=4, B=f, Y=05 (Increment A by 1)
Sel=011, A=4, B=f, Y=06 (Increment A by 2)
Sel=100, A=4, B=f, Y=1b (Bit-Wise invert A)
Sel=101, A=4, B=f, Y=04 (Bit-Wise AND A and B)
Sel=110, A=4, B=f, Y=0f (Bit-Wise OR A and B)
Sel=111, A=4, B=f, Y=0b (Bit-Wise XOR A and B)
Sel=000, A=5, B=0, Y=05 (Add A and B)
Sel=001, A=5, B=0, Y=0a (Multiply A by 2 (A + A))
Sel=010, A=5, B=0, Y=06 (Increment A by 1)
Sel=011, A=5, B=0, Y=07 (Increment A by 2)
Sel=100, A=5, B=0, Y=1a (Bit-Wise invert A)
Sel=101, A=5, B=0, Y=00 (Bit-Wise AND A and B)
Sel=110, A=5, B=0, Y=05 (Bit-Wise OR A and B)
Sel=111, A=5, B=0, Y=05 (Bit-Wise XOR A and B)
Sel=000, A=5, B=1, Y=06 (Add A and B)
Sel=001, A=5, B=1, Y=0a (Multiply A by 2 (A + A))
Sel=010, A=5, B=1, Y=06 (Increment A by 1)
Sel=011, A=5, B=1, Y=07 (Increment A by 2)
Sel=100, A=5, B=1, Y=1a (Bit-Wise invert A)
Sel=101, A=5, B=1, Y=01 (Bit-Wise AND A and B)
Sel=110, A=5, B=1, Y=05 (Bit-Wise OR A and B)
Sel=111, A=5, B=1, Y=04 (Bit-Wise XOR A and B)
Sel=000, A=5, B=2, Y=07 (Add A and B)
Sel=001, A=5, B=2, Y=0a (Multiply A by 2 (A + A))
Sel=010, A=5, B=2, Y=06 (Increment A by 1)
Sel=011, A=5, B=2, Y=07 (Increment A by 2)
Sel=100, A=5, B=2, Y=1a (Bit-Wise invert A)
Sel=101, A=5, B=2, Y=00 (Bit-Wise AND A and B)
Sel=110, A=5, B=2, Y=07 (Bit-Wise OR A and B)
Sel=111, A=5, B=2, Y=07 (Bit-Wise XOR A and B)
Sel=000, A=5, B=3, Y=08 (Add A and B)
Sel=001, A=5, B=3, Y=0a (Multiply A by 2 (A + A))
Sel=010, A=5, B=3, Y=06 (Increment A by 1)
Sel=011, A=5, B=3, Y=07 (Increment A by 2)
Sel=100, A=5, B=3, Y=1a (Bit-Wise invert A)
Sel=101, A=5, B=3, Y=01 (Bit-Wise AND A and B)
Sel=110, A=5, B=3, Y=07 (Bit-Wise OR A and B)
Sel=111, A=5, B=3, Y=06 (Bit-Wise XOR A and B)
Sel=000, A=5, B=4, Y=09 (Add A and B)
Sel=001, A=5, B=4, Y=0a (Multiply A by 2 (A + A))
Sel=010, A=5, B=4, Y=06 (Increment A by 1)
Sel=011, A=5, B=4, Y=07 (Increment A by 2)
Sel=100, A=5, B=4, Y=1a (Bit-Wise invert A)
Sel=101, A=5, B=4, Y=04 (Bit-Wise AND A and B)
Sel=110, A=5, B=4, Y=05 (Bit-Wise OR A and B)
Sel=111, A=5, B=4, Y=01 (Bit-Wise XOR A and B)
Sel=000, A=5, B=5, Y=0a (Add A and B)
Sel=001, A=5, B=5, Y=0a (Multiply A by 2 (A + A))
Sel=010, A=5, B=5, Y=06 (Increment A by 1)
Sel=011, A=5, B=5, Y=07 (Increment A by 2)
Sel=100, A=5, B=5, Y=1a (Bit-Wise invert A)
Sel=101, A=5, B=5, Y=05 (Bit-Wise AND A and B)
Sel=110, A=5, B=5, Y=05 (Bit-Wise OR A and B)
Sel=111, A=5, B=5, Y=00 (Bit-Wise XOR A and B)
Sel=000, A=5, B=6, Y=0b (Add A and B)
Sel=001, A=5, B=6, Y=0a (Multiply A by 2 (A + A))
Sel=010, A=5, B=6, Y=06 (Increment A by 1)
Sel=011, A=5, B=6, Y=07 (Increment A by 2)
Sel=100, A=5, B=6, Y=1a (Bit-Wise invert A)
Sel=101, A=5, B=6, Y=04 (Bit-Wise AND A and B)
Sel=110, A=5, B=6, Y=07 (Bit-Wise OR A and B)
Sel=111, A=5, B=6, Y=03 (Bit-Wise XOR A and B)
Sel=000, A=5, B=7, Y=0c (Add A and B)
Sel=001, A=5, B=7, Y=0a (Multiply A by 2 (A + A))
Sel=010, A=5, B=7, Y=06 (Increment A by 1)
Sel=011, A=5, B=7, Y=07 (Increment A by 2)
Sel=100, A=5, B=7, Y=1a (Bit-Wise invert A)
Sel=101, A=5, B=7, Y=05 (Bit-Wise AND A and B)
Sel=110, A=5, B=7, Y=07 (Bit-Wise OR A and B)
Sel=111, A=5, B=7, Y=02 (Bit-Wise XOR A and B)
Sel=000, A=5, B=8, Y=0d (Add A and B)
Sel=001, A=5, B=8, Y=0a (Multiply A by 2 (A + A))
Sel=010, A=5, B=8, Y=06 (Increment A by 1)
Sel=011, A=5, B=8, Y=07 (Increment A by 2)
Sel=100, A=5, B=8, Y=1a (Bit-Wise invert A)
Sel=101, A=5, B=8, Y=00 (Bit-Wise AND A and B)
Sel=110, A=5, B=8, Y=0d (Bit-Wise OR A and B)
Sel=111, A=5, B=8, Y=0d (Bit-Wise XOR A and B)
Sel=000, A=5, B=9, Y=0e (Add A and B)
Sel=001, A=5, B=9, Y=0a (Multiply A by 2 (A + A))
Sel=010, A=5, B=9, Y=06 (Increment A by 1)
Sel=011, A=5, B=9, Y=07 (Increment A by 2)
Sel=100, A=5, B=9, Y=1a (Bit-Wise invert A)
Sel=101, A=5, B=9, Y=01 (Bit-Wise AND A and B)
Sel=110, A=5, B=9, Y=0d (Bit-Wise OR A and B)
Sel=111, A=5, B=9, Y=0c (Bit-Wise XOR A and B)
Sel=000, A=5, B=a, Y=0f (Add A and B)
Sel=001, A=5, B=a, Y=0a (Multiply A by 2 (A + A))
Sel=010, A=5, B=a, Y=06 (Increment A by 1)
Sel=011, A=5, B=a, Y=07 (Increment A by 2)
Sel=100, A=5, B=a, Y=1a (Bit-Wise invert A)
Sel=101, A=5, B=a, Y=00 (Bit-Wise AND A and B)
Sel=110, A=5, B=a, Y=0f (Bit-Wise OR A and B)
Sel=111, A=5, B=a, Y=0f (Bit-Wise XOR A and B)
Sel=000, A=5, B=b, Y=10 (Add A and B)
Sel=001, A=5, B=b, Y=0a (Multiply A by 2 (A + A))
Sel=010, A=5, B=b, Y=06 (Increment A by 1)
Sel=011, A=5, B=b, Y=07 (Increment A by 2)
Sel=100, A=5, B=b, Y=1a (Bit-Wise invert A)
Sel=101, A=5, B=b, Y=01 (Bit-Wise AND A and B)
Sel=110, A=5, B=b, Y=0f (Bit-Wise OR A and B)
Sel=111, A=5, B=b, Y=0e (Bit-Wise XOR A and B)
Sel=000, A=5, B=c, Y=11 (Add A and B)
Sel=001, A=5, B=c, Y=0a (Multiply A by 2 (A + A))
Sel=010, A=5, B=c, Y=06 (Increment A by 1)
Sel=011, A=5, B=c, Y=07 (Increment A by 2)
Sel=100, A=5, B=c, Y=1a (Bit-Wise invert A)
Sel=101, A=5, B=c, Y=04 (Bit-Wise AND A and B)
Sel=110, A=5, B=c, Y=0d (Bit-Wise OR A and B)
Sel=111, A=5, B=c, Y=09 (Bit-Wise XOR A and B)
Sel=000, A=5, B=d, Y=12 (Add A and B)
Sel=001, A=5, B=d, Y=0a (Multiply A by 2 (A + A))
Sel=010, A=5, B=d, Y=06 (Increment A by 1)
Sel=011, A=5, B=d, Y=07 (Increment A by 2)
Sel=100, A=5, B=d, Y=1a (Bit-Wise invert A)
Sel=101, A=5, B=d, Y=05 (Bit-Wise AND A and B)
Sel=110, A=5, B=d, Y=0d (Bit-Wise OR A and B)
Sel=111, A=5, B=d, Y=08 (Bit-Wise XOR A and B)
Sel=000, A=5, B=e, Y=13 (Add A and B)
Sel=001, A=5, B=e, Y=0a (Multiply A by 2 (A + A))
Sel=010, A=5, B=e, Y=06 (Increment A by 1)
Sel=011, A=5, B=e, Y=07 (Increment A by 2)
Sel=100, A=5, B=e, Y=1a (Bit-Wise invert A)
Sel=101, A=5, B=e, Y=04 (Bit-Wise AND A and B)
Sel=110, A=5, B=e, Y=0f (Bit-Wise OR A and B)
Sel=111, A=5, B=e, Y=0b (Bit-Wise XOR A and B)
Sel=000, A=5, B=f, Y=14 (Add A and B)
Sel=001, A=5, B=f, Y=0a (Multiply A by 2 (A + A))
Sel=010, A=5, B=f, Y=06 (Increment A by 1)
Sel=011, A=5, B=f, Y=07 (Increment A by 2)
Sel=100, A=5, B=f, Y=1a (Bit-Wise invert A)
Sel=101, A=5, B=f, Y=05 (Bit-Wise AND A and B)
Sel=110, A=5, B=f, Y=0f (Bit-Wise OR A and B)
Sel=111, A=5, B=f, Y=0a (Bit-Wise XOR A and B)
Sel=000, A=6, B=0, Y=06 (Add A and B)
Sel=001, A=6, B=0, Y=0c (Multiply A by 2 (A + A))
Sel=010, A=6, B=0, Y=07 (Increment A by 1)
Sel=011, A=6, B=0, Y=08 (Increment A by 2)
Sel=100, A=6, B=0, Y=19 (Bit-Wise invert A)
Sel=101, A=6, B=0, Y=00 (Bit-Wise AND A and B)
Sel=110, A=6, B=0, Y=06 (Bit-Wise OR A and B)
Sel=111, A=6, B=0, Y=06 (Bit-Wise XOR A and B)
Sel=000, A=6, B=1, Y=07 (Add A and B)
Sel=001, A=6, B=1, Y=0c (Multiply A by 2 (A + A))
Sel=010, A=6, B=1, Y=07 (Increment A by 1)
Sel=011, A=6, B=1, Y=08 (Increment A by 2)
Sel=100, A=6, B=1, Y=19 (Bit-Wise invert A)
Sel=101, A=6, B=1, Y=00 (Bit-Wise AND A and B)
Sel=110, A=6, B=1, Y=07 (Bit-Wise OR A and B)
Sel=111, A=6, B=1, Y=07 (Bit-Wise XOR A and B)
Sel=000, A=6, B=2, Y=08 (Add A and B)
Sel=001, A=6, B=2, Y=0c (Multiply A by 2 (A + A))
Sel=010, A=6, B=2, Y=07 (Increment A by 1)
Sel=011, A=6, B=2, Y=08 (Increment A by 2)
Sel=100, A=6, B=2, Y=19 (Bit-Wise invert A)
Sel=101, A=6, B=2, Y=02 (Bit-Wise AND A and B)
Sel=110, A=6, B=2, Y=06 (Bit-Wise OR A and B)
Sel=111, A=6, B=2, Y=04 (Bit-Wise XOR A and B)
Sel=000, A=6, B=3, Y=09 (Add A and B)
Sel=001, A=6, B=3, Y=0c (Multiply A by 2 (A + A))
Sel=010, A=6, B=3, Y=07 (Increment A by 1)
Sel=011, A=6, B=3, Y=08 (Increment A by 2)
Sel=100, A=6, B=3, Y=19 (Bit-Wise invert A)
Sel=101, A=6, B=3, Y=02 (Bit-Wise AND A and B)
Sel=110, A=6, B=3, Y=07 (Bit-Wise OR A and B)
Sel=111, A=6, B=3, Y=05 (Bit-Wise XOR A and B)
Sel=000, A=6, B=4, Y=0a (Add A and B)
Sel=001, A=6, B=4, Y=0c (Multiply A by 2 (A + A))
Sel=010, A=6, B=4, Y=07 (Increment A by 1)
Sel=011, A=6, B=4, Y=08 (Increment A by 2)
Sel=100, A=6, B=4, Y=19 (Bit-Wise invert A)
Sel=101, A=6, B=4, Y=04 (Bit-Wise AND A and B)
Sel=110, A=6, B=4, Y=06 (Bit-Wise OR A and B)
Sel=111, A=6, B=4, Y=02 (Bit-Wise XOR A and B)
Sel=000, A=6, B=5, Y=0b (Add A and B)
Sel=001, A=6, B=5, Y=0c (Multiply A by 2 (A + A))
Sel=010, A=6, B=5, Y=07 (Increment A by 1)
Sel=011, A=6, B=5, Y=08 (Increment A by 2)
Sel=100, A=6, B=5, Y=19 (Bit-Wise invert A)
Sel=101, A=6, B=5, Y=04 (Bit-Wise AND A and B)
Sel=110, A=6, B=5, Y=07 (Bit-Wise OR A and B)
Sel=111, A=6, B=5, Y=03 (Bit-Wise XOR A and B)
Sel=000, A=6, B=6, Y=0c (Add A and B)
Sel=001, A=6, B=6, Y=0c (Multiply A by 2 (A + A))
Sel=010, A=6, B=6, Y=07 (Increment A by 1)
Sel=011, A=6, B=6, Y=08 (Increment A by 2)
Sel=100, A=6, B=6, Y=19 (Bit-Wise invert A)
Sel=101, A=6, B=6, Y=06 (Bit-Wise AND A and B)
Sel=110, A=6, B=6, Y=06 (Bit-Wise OR A and B)
Sel=111, A=6, B=6, Y=00 (Bit-Wise XOR A and B)
Sel=000, A=6, B=7, Y=0d (Add A and B)
Sel=001, A=6, B=7, Y=0c (Multiply A by 2 (A + A))
Sel=010, A=6, B=7, Y=07 (Increment A by 1)
Sel=011, A=6, B=7, Y=08 (Increment A by 2)
Sel=100, A=6, B=7, Y=19 (Bit-Wise invert A)
